대표도면,출원번호,발명의명칭,발명의명칭(영문),상태,IPC분류,출원인,대리인,발명자,출원일자,등록번호,등록일자,공개번호,공개일자
,1020217025633,NET 관련 합병증의 치료 및 예방용 화합물(COMPOUNDS FOR TREATING AND PREVENTING NET ASSOCIATED COMPLICATIONS),COMPOUNDS FOR TREATING AND PREVENTING NET ASSOCIATED COMPLICATIONS,공개,A61K 31/7016|A61K 31/702|A61P 31/00|A61P 29/00,디 오스트레일리언 내셔널 유니버시티|그리피스 유니버시티,특허법인한얼,파리시 크리스토퍼|오미라 코너|코우프랜드 루시|쿠아 벤자민 주 차이|코르드바체 파제네|베조스 안나|브라운 안나|스티븐스 로스|트레드웰 그레고리 데이비드|필립 리 앤드류|녹스 카렌|본 이츠스테인 로렌스 마크|창 치-웨이|브뤼스틀 앤|데이비스 데이비드 아낙 시몬,2019.02.25,,,1020210132032.0,2021.11.03
,1020207020053,구강암을 치료하기 위한 약제를 제조하기 위한 진세노사이드 M1의 용도(USE OF GINSENOSIDE M1 FOR MANUFACTURING MEDICAMENT FOR TREATING ORAL CANCER),USE OF GINSENOSIDE M1 FOR MANUFACTURING MEDICAMENT FOR TREATING ORAL CANCER,공개,A61K 31/704|A61P 35/00|C07J 17/00,"리, 시우-롱",김해중,"리, 시우-롱|후아, 쿠오-펑|리, 위-치에",2019.04.17,,,1020200143668.0,2020.12.24
,1020217037335,리간드 디스플레이 및/또는 약물 전달을 위한 성상 중합체의 조성물 및 제조 방법(COMPOSITIONS AND METHODS OF MANUFACTURING STAR POLYMERS FOR LIGAND DISPLAY AND/OR DRUG DELIVERY),COMPOSITIONS AND METHODS OF MANUFACTURING STAR POLYMERS FOR LIGAND DISPLAY AND/OR DRUG DELIVERY,공개,C08G 83/00|A61K 47/64|A61K 47/56,"아비디아 테크놀로지스, 인크.|인스티튜트 오브 마크로모레큘라 케미스트리|더 유나이티드 스테이츠 오브 어메리카, 애즈 리프리젠티드 바이 더 세크러테리, 디파트먼트 오브 헬쓰 앤드 휴먼 서비씨즈",양영준|김영,"린, 조프리|주, 야링|홀체크, 제이콥|윌슨, 데이비드|프란시카, 조|라가, 리차드|부지코바, 가브리엘라",2020.04.16,,,1020220025705.0,2022.03.03
,1020217040057,기생충 방제를 위한 조성물 및 방법(COMPOSITIONS AND METHODS FOR PARASITE CONTROL),COMPOSITIONS AND METHODS FOR PARASITE CONTROL,공개,A01N 43/40|A01N 65/38|A01P 7/04,필립모리스 프로덕츠 에스.에이.,강철중,"헝, 줄리아|이바노프, 니콜라이|카민스키, 카츠페르|마주로프, 아나톨리|쇼데렛 웨버, 산드라",2020.06.24,,,1020220023767.0,2022.03.02
,1020217034437,PRMT5 억제제 및 이의 용도(PRMT5 INHIBITORS AND USES THEREOF),PRMT5 INHIBITORS AND USES THEREOF,공개,C07D 487/04|A61K 31/519|A61K 31/5383|A61P 35/00|A61P 3/00|A61P 7/00|C07D 491/107|C07D 493/10|C07D 495/10|C07D 498/04,캘리포니아 인스티튜트 오브 테크놀로지|1200 파마 엘엘씨|더 리전트 오브 더 유니버시티 오브 캘리포니아,특허법인 아이피에스,"오보일, 브렌단, 엠.|리브스, 코리, 엠.|힐프, 저스틴, 에이.|스톨츠, 브라이언, 엠.|바트버거, 마이클, 디.|위튼버거, 스티븐, 제이.|로슨, 올리버, 씨.|맥더모트, 마티나, 에스.|오브라이언, 넬, 에이.|슬라몬, 데니스",2020.03.25,,,1020220023330.0,2022.03.02
,1020227002790,미토콘드리아 DNA 고갈 증후군을 포함하는 불균형 뉴클레오타이드 풀에 의해 야기된 질환에 대한 데옥시뉴클레오타이드 요법(Deoxynucleoside therapy for disease caused by unbalanced nucleotide pools including mitochondrial DNA depletion syndromes),Deoxynucleoside therapy for disease caused by unbalanced nucleotide pools including mitochondrial DNA depletion syndromes,공개,A61K 48/00|A61K 31/7068|A61K 31/7072|A61K 31/7076|A61K 31/708|A61P 43/00|A61P 21/00,더 트러스티스 오브 컬럼비아 유니버시티 인 더 시티 오브 뉴욕|펀다시오 호스피탈 유니버시타리 발 드헤브론-인스티튜트 디 레세르카,특허법인아주김장리,히라노 미치오|가론 케이트리나|마르띠 라몬,2016.06.17,,,1020220018623.0,2022.02.15
,1020197019246,질환 치료를 위한 이중 류신 지퍼 (DLK) 키나아제의 바이시클로[1.1.1]펜탄 억제제(BICYCLO[1.1.1]PENTANE INHIBITORS OF DUAL LEUCINE ZIPPER (DLK) KINASE FOR THE TREATMENT OF DISEASE),BICYCLO[1.1.1]PENTANE INHIBITORS OF DUAL LEUCINE ZIPPER (DLK) KINASE FOR THE TREATMENT OF DISEASE,공개,C07D 401/04|A61K 31/4439|A61K 31/437|A61K 31/506|A61K 31/5377|A61K 31/553|C07D 401/14|C07D 413/14|C07D 417/14|C07D 471/04|A61P 25/00|A61P 25/18,더 보드 오브 리젠츠 오브 더 유니버시티 오브 텍사스 시스템,특허법인코리아나,소스 마이클 제이|리우 강|레 캉|크로스 제이슨|존스 필립,2017.12.08,,,1020190087622.0,2019.07.24
,1020207005493,면역조절제 화합물(IMMUNOMODULATOR COMPOUNDS),IMMUNOMODULATOR COMPOUNDS,공개,C07D 207/12|A61K 31/40|A61K 31/4427|A61K 31/445|A61K 31/454|A61K 31/4545|A61K 45/06|A61P 37/02|C07D 401/12|C07D 401/14|C07D 207/267|C07D 211/76|C07D 213/85|C07D 295/088|C07D 403/12|C07D 405/12|C07D 405/14|C07D 451/06|C07D 471/10|C07D 487/10|C07F 5/02,"케모센트릭스, 인크.",특허법인 남앤남,"랑게, 크리스토퍼 더블유.|말라통, 비엥캄|말리, 벤캇 레디|맥마흔, 제프리|맥머트리, 다렌 제이.|푼나, 스리니바스|로스, 호워드 에스.|싱, 라진더|왕, 유|양, 주|장, 펭라이",2018.07.27,,,1020200057700.0,2020.05.26
,1020190005872,스톤제조장치(Apparatus for crystallizing powdered bones),Apparatus for crystallizing powdered bones,등록,F27B 14/14|F23D 14/38|F23D 14/52|F23D 14/78|F27B 14/08,윤정노|윤우진,조철현,윤정노|윤우진,2019.01.16,1019888210000.0,2019.06.05,,
,1020210114725,고양이용 드링크 조성물(DRINK COMPOSITION FOR CATS),DRINK COMPOSITION FOR CATS,등록,A23K 10/20|A23K 50/40|A23K 10/16,임기한,특허법인해안,임기한,2021.08.30,1023660390000.0,2022.02.17,,
,1020227000910,중수소화 카페인 및 그의 용도(DEUTERATED CAFFEINE AND USES THEREOF),DEUTERATED CAFFEINE AND USES THEREOF,공개,A61K 31/522|A61P 3/04|A61P 29/00|A61P 25/26|A23L 33/10|A23L 2/52|A61K 8/49|A61Q 19/00,"렌햄 파마슈티컬스, 인크.",양영준|이상남,"시피, 브래드포드, 씨.",2020.06.12,,,1020220020898.0,2022.02.21
,1020197002314,페릴라 추출 조성물(PERILLA EXTRACT COMPOSITION),PERILLA EXTRACT COMPOSITION,취하,A61K 36/535|A61K 36/71|A61K 36/481|A61K 36/28|A61K 36/534|A61K 36/61|A61K 36/74|A61K 36/752|A61K 36/8962|A61K 36/9066|A61P 29/00|A61P 37/08,윈드스타 메디컬 게엠베하,장훈,츄 오드리 리 친|첸 칭웬|탄 비 콴|슈엘만 폴커|밀러 알브레흐트 외르크 마티아스,2017.06.22,,,1020190023091.0,2019.03.07
,1020197032483,"펩티드-기반 백신, 그의 제조 방법, 및 면역 반응을 유도하기 위한 그의 용도(PEPTIDE-BASED VACCINES, METHODS OF MANUFACTURING, AND USES THEREOF FOR INDUCING AN IMMUNE RESPONSE)","PEPTIDE-BASED VACCINES, METHODS OF MANUFACTURING, AND USES THEREOF FOR INDUCING AN IMMUNE RESPONSE",공개,A61K 39/385|A61K 39/39|A61K 39/00,"아비디아 테크놀로지스, 인크.|더 유나이티드 스테이츠 오브 어메리카, 애즈 리프리젠티드 바이 더 세크러테리, 디파트먼트 오브 헬쓰 앤드 휴먼 서비씨즈",양영준|김영,"린, 제프리|이시즈카, 앤드류",2018.04.04,,,1020190131116.0,2019.11.25
,1020227001014,바이러스 감염을 치료하는 방법(METHODS TO TREAT VIRAL INFECTIONS),METHODS TO TREAT VIRAL INFECTIONS,공개,C07K 16/28|A61K 45/06|A61P 31/12|A61K 39/00,더 보드 어브 트러스티스 어브 더 리랜드 스탠포드  주니어 유니버시티,윤의섭|김수진,"글렌, 제프리 에스.|팜, 에드워드|슝, 안밍",2020.06.09,,,1020220019805.0,2022.02.17
,1020167003133,"디히드록시페닐 신경전달물질 화합물, 조성물 및 방법(DIHYDROXYPHENYL NEUROTRANSMITTER COMPOUNDS, COMPOSITIONS AND METHODS)","DIHYDROXYPHENYL NEUROTRANSMITTER COMPOUNDS, COMPOSITIONS AND METHODS",취하,C07C 229/36|A61K 31/198|A61K 31/216|A61K 45/06,"오스펙스 파마슈티칼스, 인코포레이티드|더 유나이티드 스테이츠 오브 어메리카, 애즈 리프리젠티드 바이 더 세크러테리, 디파트먼트 오브 헬쓰 앤드 휴먼 서비씨즈",특허법인코리아나,골드스타인 데이비드 에스|홈즈 코트니|앨켄 루돌프-기스버트|슈나이더 프랑크|장 청지,2014.07.08,,,1020160041912.0,2016.04.18
,1020187017452,ROR-감마의 조절물질(MODULATORS OF ROR-GAMMA),MODULATORS OF ROR-GAMMA,취하,C07D 217/24|A61K 31/47|A61K 31/517|A61K 31/437|C07D 239/88|C07D 471/04|C07D 495/04|A61P 11/00|A61P 11/06|A61P 17/00|A61P 29/00,"비타이 파마슈티컬즈, 엘엘씨",양영준|김영,"클레어몬, 데이비드, 에이.|딜라드, 로렌스, 웨인|판, 이|지아, 란키|싱그, 수레쉬, 비.|타이스, 콜린, 엠.|수, 젠롱|유안, 징|주앙, 링항",2016.11.17,,,1020180086221.0,2018.07.30
,1020177026203,당뇨병 상처 치유용 이소퀴놀린 유도체의 용도(NEW USE OF ISOQUINOLINE DERIVATIVES FOR DIABETIC WOUND HEALING),NEW USE OF ISOQUINOLINE DERIVATIVES FOR DIABETIC WOUND HEALING,등록,A61K 31/47,"지 위안 탕 바이오테크놀로지 코., 엘티디.",김해중,"리, 쇼에이-셍|수, 밍-자이|예, 치-환|수, 차오-민",2016.05.27,1019551410000.0,2019.02.27,1020170110158.0,2017.10.10
,1020217042431,초음파감응화(SONOSENSITIZATION),SONOSENSITIZATION,공개,A61K 41/00|A61P 35/00|A61N 7/00|A61B 5/00|A61B 5/055,"손알라센스, 인코포레이티드",특허법인 남앤남,"마르쿠스, 스튜어트 엘.",2020.05.28,,,1020220017941.0,2022.02.14
,1020127023380,"조영제 및 이의 중간체를 합성하는 방법 및 장치(METHODS AND APPARATUS FOR SYNTHESIZING IMAGING AGENTS, AND INTERMEDIATES THEREOF)","METHODS AND APPARATUS FOR SYNTHESIZING IMAGING AGENTS, AND INTERMEDIATES THEREOF",등록,C07D 237/16|C07D 407/12|A61K 51/04|A61K 49/04|A61K 49/10,"랜티우스 메디컬 이메징, 인크.",양영준|김영,"체사티, 리차드, 알.|치즈먼, 에드워드, 에이치.|레이즈와트스키, 조엘|라데케, 하이케, 에스.|캐스트너, 제임스, 에프.|몽고, 엔리코|츠단키비츠, 다이안, 디.|시글러, 로버트, 윌번|디바인, 메리베스",2011.02.08,1017093720000.0,2017.02.16,1020120130293.0,2012.11.30
,1020167012236,N-메틸-D-아스파르테이트 수용체 활성의 조절자로서의 티아졸로피리미딘온(THIAZOLOPYRIMIDINONES AS MODULATORS OF NMDA RECEPTOR ACTIVITY),THIAZOLOPYRIMIDINONES AS MODULATORS OF NMDA RECEPTOR ACTIVITY,등록,C07D 513/04|A61K 31/519|A61K 31/429,에프. 호프만-라 로슈 아게,제일특허법인(유),유 지앙|우 구오솅|유엔 포-와이|빌레무어 엘리시아|슈바츠 야콥|리 쿠옹|셀레스 벤자민|볼그라프 매튜,2014.10.08,1023611080000.0,2022.02.07,1020160068898.0,2016.06.15
,1020217036494,키메라 지카-일본 뇌염 바이러스(CHIMERIC ZIKA-JAPANESE ENCEPHALITIS VIRUS),CHIMERIC ZIKA-JAPANESE ENCEPHALITIS VIRUS,공개,C07K 14/005|A61K 39/12|A61P 31/14|A61K 39/00,카톨리에케 유니버시테이트 루벤,김순웅,"달메이어, 카이|쿰, 디외도네, 부우|미쉬라, 니라|네이츠, 요한",2020.04.10,,,1020220016053.0,2022.02.08
,1020217042632,GABA-생성 배양가능 박테리아 및 건강 개선을 위한 용도(GABA-PRODUCING CULTURABLE BACTERIA AND USE FOR IMPROVING HEALTH),GABA-PRODUCING CULTURABLE BACTERIA AND USE FOR IMPROVING HEALTH,공개,A61K 35/747|A61P 3/10|A61P 3/04|A61P 1/00,"유니버시티 컬리지 코르크-내셔날 유니버시티 오브 아일랜드, 코르크",양영준|이상영,"로스, 파울|스탄튼, 캐서린",2020.05.30,,,1020220015438.0,2022.02.08
,1020210010879,전자 장치 및 이의 음성 인식 방법(ELECTRONIC DEVICE FOR SPEECH RECOGNITION AND METHOD THEREOF),ELECTRONIC DEVICE FOR SPEECH RECOGNITION AND METHOD THEREOF,등록,G10L 15/22|G10L 15/28|G06F 3/048|G06F 3/16,삼성전자주식회사,정홍식|김태헌,류희섭|권남영|박경미|복찬식|최찬희,2021.01.26,1023591630000.0,2022.01.28,1020210015986.0,2021.02.10
,1020217038811,핵산 분자의 시퀀싱 방법(METHODS OF SEQUENCING NUCLEIC ACID MOLECULES),METHODS OF SEQUENCING NUCLEIC ACID MOLECULES,공개,C12Q 1/6874,"울티마 제노믹스, 인크.",김진회|김태홍,오버스트라스 플로리안|알모기 길라드|리 린다|트레파그니어 엘리안|정 근원,2020.05.01,,,1020220016078.0,2022.02.08
,1020217043057,병용 요법(COMBINATION THERAPY),COMBINATION THERAPY,공개,A61K 47/68|A61K 31/69|A61K 45/06|A61P 35/02|C07K 16/28,메디뮨 엘엘씨|다나-파버 캔서 인스티튜트 인크.,양영준|김영,"키니어, 크리스타|타이스, 데이비드 앨런|코츠, 스티븐|타이, 유-츄|앤더슨, 케네스",2020.05.29,,,1020220016188.0,2022.02.08
,1020217042617,담즙정체성 간 질환의 치료에서 사용하기 위한 FXR 효능제 및 피브레이트를 포함하는 제약 조성물(PHARMACEUTICAL COMPOSITIONS COMPRISING A FXR AGONIST AND A FIBRATE FOR USE IN THE TREATMENT OF CHOLESTATIC LIVER DISEASE),PHARMACEUTICAL COMPOSITIONS COMPRISING A FXR AGONIST AND A FIBRATE FOR USE IN THE TREATMENT OF CHOLESTATIC LIVER DISEASE,공개,A61K 31/575|A61K 31/195|A61K 45/06|A61P 1/16,"인터셉트 파마슈티컬즈, 인크.",양영준|김영,"맥코넬, 리|펜섹, 리처드",2020.05.29,,,1020220016146.0,2022.02.08
,1020167035138,신장 섬유증을 억제하기 위한 진세노사이드 M1의 용도(USE OF GINSENOSIDE M1 FOR INHIBITING RENAL FIBROSIS),USE OF GINSENOSIDE M1 FOR INHIBITING RENAL FIBROSIS,등록,A61K 31/704|C12P 19/44|A61K 9/00,웰헤드 바이오로지컬 테크놀로지 코포레이션.,김해중,"리,시우-롱|리, 위-치에|첸, 안|화, 쿠오-펑|카, 슈크-만",2015.05.18,1023603150000.0,2022.02.04,1020170007426.0,2017.01.18
,1020187024271,ROR-감마의 조절제로서의 벤즈이미다졸 유도체(BENZIMIDAZOLE DERIVATIVES AS MODULATORS OF ROR-GAMMA),BENZIMIDAZOLE DERIVATIVES AS MODULATORS OF ROR-GAMMA,공개,C07D 405/06|A61K 31/4184|A61K 31/4433|C07D 405/14|C07D 233/88|C07D 233/90|C07D 471/04|A61P 17/06|A61P 25/00|A61P 35/00,"비타이 파마슈티컬즈, 엘엘씨",양영준|김영,"클레어몬, 데이비드, 에이.|딜라드, 로렌스, 웨인|판, 이|로테스타, 스티븐, 디.|싱그, 수레쉬, 비.|타이스, 콜린, 엠.|자오, 웨이|주앙, 링항",2017.01.27,,,1020180100697.0,2018.09.11
,1020167008683,기능성 뉴클레아제의 전달 시스템(DELIVERY SYSTEM FOR FUNCTIONAL NUCLEASES),DELIVERY SYSTEM FOR FUNCTIONAL NUCLEASES,등록,C12N 9/22|C12N 9/14|C07K 14/195|C07K 14/435|C07K 14/46|C07K 14/47|A61K 38/17|A61K 38/46,프레지던트 앤드 펠로우즈 오브 하바드 칼리지,양영준|김영,"리우, 데이비드, 알.|주리스, 존, 안토니|톰슨, 데이비드, 비.",2014.09.05,1023579110000.0,2022.01.26,1020160050070.0,2016.05.10
,1020187028967,3-데속시 유도체 및 이의 약제학적 조성물(3-DESOXY DERIVATIVE AND PHARMACEUTICAL COMPOSITIONS THEREOF),3-DESOXY DERIVATIVE AND PHARMACEUTICAL COMPOSITIONS THEREOF,등록,C07J 11/00|C07J 9/00|C07J 31/00|A61K 47/54,"인터셉트 파마슈티컬즈, 인크.",양영준|김영,"펠리치아리, 로베르토|지오이엘로, 안티모",2017.03.07,1023591910000.0,2022.01.28,1020180117702.0,2018.10.29
,1020187022050,혈관수축제의 투여 방법(METHODS OF ADMINISTERING VASOPRESSORS),METHODS OF ADMINISTERING VASOPRESSORS,취하,A61K 38/08|A61K 31/137|A61K 38/095|A61K 9/00|A61P 9/02,라 졸라 파마슈티칼 컴파니,특허법인 광장리앤고,"차울라, 라크미어",2017.01.06,,,1020180108630.0,2018.10.04
,1020167017085,HER2를 표적화하는 이중특이성 항원-결합 작제물(BISPECIFIC ANTIGEN-BINDING CONSTRUCTS TARGETING HER2),BISPECIFIC ANTIGEN-BINDING CONSTRUCTS TARGETING HER2,등록,C07K 16/32|A61K 47/48|A61K 39/00,자임워크스 인코포레이티드,김영철|김 순 영,"와이서, 니나 이.|엔지, 고든 유곤|위크맨, 그랜트 레이몬드|디지트, 서짓 비마라오|에스코바-카브레라, 에릭|산체스, 마리오",2014.11.27,1023579060000.0,2022.01.26,1020160091961.0,2016.08.03
,1020150155264,"개체 특징점 추출 방법 및 장치, 이를 이용하는 개체 인식 시스템(METHOD AND APPARATUS FOR EXTRACTING FEATURE POINT OF ENTITY, SYSTEM FOR IDENTIFYING ENTITY USING THE METHOD AND APPARATUS)","METHOD AND APPARATUS FOR EXTRACTING FEATURE POINT OF ENTITY, SYSTEM FOR IDENTIFYING ENTITY USING THE METHOD AND APPARATUS",소멸,G06K 9/00|G06V 10/24|G06K 9/32,한양대학교 산학협력단,특허법인이상,정제창|이민정,2015.11.05,1017328150000.0,2017.04.26,,
,1020200080667,디지털 터치스크린 방식의 헤어 드라이어와 이를 위한 고효율 전원공급장치(Hair Dryer of Digital Touch Screen Type and High Efficiency Power Supply Unit),Hair Dryer of Digital Touch Screen Type and High Efficiency Power Supply Unit,포기,A45D 20/12|G06F 3/01|G06F 3/0346|G06F 3/041|G06F 3/0488|H02M 7/12|A61N 5/06,주식회사 로이테크,김이훈,장이수,2020.06.30,,,1020220002809.0,2022.01.07
,1020187021837,팬 인테그린 길항제로서의 메타-아자사이클릭 아미노 벤조산 유도체(META-AZACYCLIC AMINO BENZOIC ACID DERIVATIVES AS PAN INTEGRIN ANTAGONISTS),META-AZACYCLIC AMINO BENZOIC ACID DERIVATIVES AS PAN INTEGRIN ANTAGONISTS,취하,C07D 233/28|A61K 31/495|C07D 239/02|C07D 239/14|C07D 239/16|C07D 401/12,세인트 루이스 유니버시티,특허법인에이아이피,"루민스키, 피터, 지.|그릭스, 데이빗, 더블유.",2016.12.30,,,1020180107121.0,2018.10.01
,1020197019566,GLP-1/GLP-2 이중 효능제(GLP-1/GLP-2 DUAL AGONISTS),GLP-1/GLP-2 DUAL AGONISTS,공개,C07K 14/605|A61P 3/04|A61P 3/06|A61P 3/08|A61K 38/00,질랜드 파마 에이/에스,리앤목특허법인,두에 라르센 베얀|기에흠 리세|에드와르스 알리스테어 빈센트 고르돈,2017.12.11,,,1020190091334.0,2019.08.05
,1020157028714,헵시딘 유사체 및 이의 용도(HEPCIDIN ANALOGUES AND USES THEROF),HEPCIDIN ANALOGUES AND USES THEROF,등록,C07K 14/575|A61K 38/00,"프로타고니스트 테라퓨틱스, 인코포레이티드",특허법인한얼,"스미스, 마크 레슬리|본, 그레고리 토마스|빈크, 시몬|프레드릭, 브라이언 티.|마달라, 프라빈|토프텡 셸턴, 앤 페르닐레|포그, 야곱 울릭",2014.03.17,1022368290000.0,2021.03.31,1020160005332.0,2016.01.14
,1020157007527,페니콜 항균제(PHENICOL ANTIBACTERIAL AGENTS),PHENICOL ANTIBACTERIAL AGENTS,거절,C07D 213/56|C07D 213/40|C07D 231/12|C07D 333/24|C07D 401/04|A61K 31/4418|A61K 31/4427|C07D 213/50|C07D 213/57|C07D 213/64|C07D 261/08|C07D 277/30|C07D 277/56|C07D 285/12|C07D 333/22|C07D 401/06|C07D 405/04|C07D 405/06|C07D 409/04|C07D 417/04|C07F 7/22|C07F 9/58|C07F 9/6558,조에티스 엘엘씨,제일특허법인(유),커티스 마이클|에윈 리차드 에이|존슨 팀 에이|카인 그라함 엠,2013.09.04,,,1020150046276.0,2015.04.29
,1020197035693,TGF-베타 수용체 유형 II 융합 단백질 및 이의 용도(TGF-BETA RECEPTOR TYPE II FUSION PROTEINS AND USES THEREOF),TGF-BETA RECEPTOR TYPE II FUSION PROTEINS AND USES THEREOF,공개,C07K 14/71|A61K 38/00,악셀레론 파마 인코포레이티드,강명구|이경민,쿠마르 라빈드라|사코 다이안 에스.,2018.05.03,,,1020200003873.0,2020.01.10
,1020177002630,헵시딘 및 미니-헵시딘 유사체 및 그의 용도(HEPCIDIN AND MINI-HEPCIDIN ANALOGUES AND USES THEROF),HEPCIDIN AND MINI-HEPCIDIN ANALOGUES AND USES THEROF,취하,C07K 14/575|C07K 7/06|C07K 7/08|A61K 38/00,"프로타고니스트 테라퓨틱스, 인코포레이티드",손민,"본, 그레고리 토마스|스미스, 마크 레슬리|프레드릭, 브라이언 트로이|빈크, 시몬",2015.06.29,,,1020170043509.0,2017.04.21
,1020217040408,출혈성 뇌졸중 후 2차 신경학적 이상 반응을 치료하는데 사용하기 위한 합토글로빈(HAPTOGLOBIN FOR USE IN TREATING AN ADVERSE SECONDARY NEUROLOGICAL OUTCOME FOLLOWING A HAEMORRHAGIC STROKE),HAPTOGLOBIN FOR USE IN TREATING AN ADVERSE SECONDARY NEUROLOGICAL OUTCOME FOLLOWING A HAEMORRHAGIC STROKE,공개,A61K 38/17|A61P 9/10|A61P 25/00|A61P 43/00,유니베르시태트 취리히|체에스엘 베링 아게,장훈,휴겔쇼퍼 미하엘|샤에르 크리스티앙|샤에르 도미닉,2020.05.15,,,1020220009984.0,2022.01.25
,1020217040832,PD-L1 질환의 치료를 위한 트리아릴 화합물(TRIARYL COMPOUNDS FOR TREATMENT OF PD-L1 DISEASES),TRIARYL COMPOUNDS FOR TREATMENT OF PD-L1 DISEASES,공개,C07D 403/12|A61K 31/506|A61K 31/4985|A61K 31/4725|A61K 31/517|A61K 31/5377|A61K 31/53|A61P 37/02|A61P 35/00|C07D 401/12|C07D 239/36|C07D 405/12|C07D 213/82|C07D 239/557|C07D 471/04|C07D 417/12|C07D 413/12,"케모센트릭스, 인크.",특허법인 남앤남,"판, 핑첸|랑게, 크리스토퍼|말리, 벤카트 레디|맥머트리, 달렌, 제이.|말라통, 비엥캄|푼나, 스리니바스|싱, 라진더|양, 주|젱, 이빈|장, 펭라이",2020.05.14,,,1020220009420.0,2022.01.24
